pair_index,pair,target,anchor,method,seed,target_similarity,own_anchor_similarity,best_other_anchor_similarity,correspondence_margin,predicted_anchor,own_anchor_top1,rgb_std,image_path,similarity_anchor_dog,similarity_anchor_helicopter,similarity_anchor_castle,similarity_anchor_car,similarity_anchor_piano
1,airplane_to_helicopter,airplane,helicopter,single_subspace,47,0.22116206586360931,0.23192377388477325,0.22616831958293915,0.0057554543018341064,helicopter,True,0.2876603901386261,/home/daniel1012/projects/machine_unlearning/orthogonal-concept-erasure/experiments/correspondence_diagnostic/outputs/official_subspace/images/single_pair/airplane_to_helicopter/single_subspace_airplane_to_helicopter/seed_47.png,0.17375469207763672,0.23192377388477325,0.18609295785427094,0.22616831958293915,0.2004585713148117
1,airplane_to_helicopter,airplane,helicopter,single_subspace,48,0.22461970150470734,0.23042771220207214,0.2324327528476715,-0.0020050406455993652,piano,False,0.29867854714393616,/home/daniel1012/projects/machine_unlearning/orthogonal-concept-erasure/experiments/correspondence_diagnostic/outputs/official_subspace/images/single_pair/airplane_to_helicopter/single_subspace_airplane_to_helicopter/seed_48.png,0.19436503946781158,0.23042771220207214,0.21335160732269287,0.21813049912452698,0.2324327528476715
1,airplane_to_helicopter,airplane,helicopter,single_subspace,49,0.20385019481182098,0.190408393740654,0.2098659873008728,-0.01945759356021881,piano,False,0.12342027574777603,/home/daniel1012/projects/machine_unlearning/orthogonal-concept-erasure/experiments/correspondence_diagnostic/outputs/official_subspace/images/single_pair/airplane_to_helicopter/single_subspace_airplane_to_helicopter/seed_49.png,0.19941340386867523,0.190408393740654,0.18313464522361755,0.20256862044334412,0.2098659873008728
1,airplane_to_helicopter,airplane,helicopter,single_subspace,50,0.2179870903491974,0.22742260992527008,0.2268834114074707,0.0005391985177993774,helicopter,True,0.2499045580625534,/home/daniel1012/projects/machine_unlearning/orthogonal-concept-erasure/experiments/correspondence_diagnostic/outputs/official_subspace/images/single_pair/airplane_to_helicopter/single_subspace_airplane_to_helicopter/seed_50.png,0.1932990401983261,0.22742260992527008,0.21201929450035095,0.21899916231632233,0.2268834114074707
1,airplane_to_helicopter,airplane,helicopter,single_subspace,51,0.21047748625278473,0.22844800353050232,0.2045632004737854,0.02388480305671692,helicopter,True,0.1996695101261139,/home/daniel1012/projects/machine_unlearning/orthogonal-concept-erasure/experiments/correspondence_diagnostic/outputs/official_subspace/images/single_pair/airplane_to_helicopter/single_subspace_airplane_to_helicopter/seed_51.png,0.2016247808933258,0.22844800353050232,0.20102569460868835,0.20229937136173248,0.2045632004737854
2,church_to_castle,church,castle,original,42,0.2921627461910248,0.2094998061656952,0.22216561436653137,-0.012665808200836182,piano,False,0.2546952962875366,/home/daniel1012/projects/machine_unlearning/orthogonal-concept-erasure/experiments/correspondence_diagnostic/outputs/official_subspace/images/feasibility/church/seed_42.png,0.19076277315616608,0.17921189963817596,0.2094998061656952,0.19066095352172852,0.22216561436653137
2,church_to_castle,church,castle,original,43,0.2892633080482483,0.2255793809890747,0.22747181355953217,-0.0018924325704574585,piano,False,0.24433104693889618,/home/daniel1012/projects/machine_unlearning/orthogonal-concept-erasure/experiments/correspondence_diagnostic/outputs/official_subspace/images/feasibility/church/seed_43.png,0.19581054151058197,0.1765643209218979,0.2255793809890747,0.19690841436386108,0.22747181355953217
2,church_to_castle,church,castle,original,44,0.28625184297561646,0.20596930384635925,0.21951283514499664,-0.01354353129863739,piano,False,0.2859635353088379,/home/daniel1012/projects/machine_unlearning/orthogonal-concept-erasure/experiments/correspondence_diagnostic/outputs/official_subspace/images/feasibility/church/seed_44.png,0.1912102848291397,0.17215873301029205,0.20596930384635925,0.18794000148773193,0.21951283514499664
2,church_to_castle,church,castle,original,45,0.2770044505596161,0.1998104602098465,0.21780921518802643,-0.01799875497817993,piano,False,0.22226054966449738,/home/daniel1012/projects/machine_unlearning/orthogonal-concept-erasure/experiments/correspondence_diagnostic/outputs/official_subspace/images/feasibility/church/seed_45.png,0.176156684756279,0.17286524176597595,0.1998104602098465,0.18204480409622192,0.21780921518802643
2,church_to_castle,church,castle,original,46,0.2912538945674896,0.2249487042427063,0.22505399584770203,-0.00010529160499572754,piano,False,0.24014770984649658,/home/daniel1012/projects/machine_unlearning/orthogonal-concept-erasure/experiments/correspondence_diagnostic/outputs/official_subspace/images/feasibility/church/seed_46.png,0.19697512686252594,0.1864449679851532,0.2249487042427063,0.19379083812236786,0.22505399584770203
2,church_to_castle,church,castle,original,47,0.29825976490974426,0.228815957903862,0.19583868980407715,0.03297726809978485,castle,True,0.25629904866218567,/home/daniel1012/projects/machine_unlearning/orthogonal-concept-erasure/experiments/correspondence_diagnostic/outputs/official_subspace/images/feasibility/church/seed_47.png,0.19583868980407715,0.18057474493980408,0.228815957903862,0.1929871290922165,0.1821373552083969
2,church_to_castle,church,castle,original,48,0.2950703501701355,0.2083195000886917,0.20193788409233093,0.006381615996360779,castle,True,0.24106699228286743,/home/daniel1012/projects/machine_unlearning/orthogonal-concept-erasure/experiments/correspondence_diagnostic/outputs/official_subspace/images/feasibility/church/seed_48.png,0.19533072412014008,0.1804196983575821,0.2083195000886917,0.20193788409233093,0.19296087324619293
2,church_to_castle,church,castle,original,49,0.29566264152526855,0.2215294986963272,0.23004381358623505,-0.008514314889907837,piano,False,0.2546403706073761,/home/daniel1012/projects/machine_unlearning/orthogonal-concept-erasure/experiments/correspondence_diagnostic/outputs/official_subspace/images/feasibility/church/seed_49.png,0.2039153128862381,0.18455363810062408,0.2215294986963272,0.20899133384227753,0.23004381358623505
2,church_to_castle,church,castle,original,50,0.2917898893356323,0.2146042436361313,0.20810361206531525,0.00650063157081604,castle,True,0.21444009244441986,/home/daniel1012/projects/machine_unlearning/orthogonal-concept-erasure/experiments/correspondence_diagnostic/outputs/official_subspace/images/feasibility/church/seed_50.png,0.19535832107067108,0.17493602633476257,0.2146042436361313,0.20810361206531525,0.20496615767478943
2,church_to_castle,church,castle,original,51,0.2867414951324463,0.2024485468864441,0.1992613524198532,0.0031871944665908813,castle,True,0.2707919180393219,/home/daniel1012/projects/machine_unlearning/orthogonal-concept-erasure/experiments/correspondence_diagnostic/outputs/official_subspace/images/feasibility/church/seed_51.png,0.19240346550941467,0.17288877069950104,0.2024485468864441,0.1992613524198532,0.18855085968971252
2,church_to_castle,church,castle,single_subspace,42,0.20143035054206848,0.23705005645751953,0.19761322438716888,0.03943683207035065,castle,True,0.24469585716724396,/home/daniel1012/projects/machine_unlearning/orthogonal-concept-erasure/experiments/correspondence_diagnostic/outputs/official_subspace/images/single_pair/church_to_castle/single_subspace_church_to_castle/seed_42.png,0.18565788865089417,0.18386158347129822,0.23705005645751953,0.19761322438716888,0.19753339886665344
2,church_to_castle,church,castle,single_subspace,43,0.2055615335702896,0.20138008892536163,0.18803280591964722,0.013347283005714417,castle,True,0.23793408274650574,/home/daniel1012/projects/machine_unlearning/orthogonal-concept-erasure/experiments/correspondence_diagnostic/outputs/official_subspace/images/single_pair/church_to_castle/single_subspace_church_to_castle/seed_43.png,0.1684771329164505,0.17812460660934448,0.20138008892536163,0.18803280591964722,0.17108556628227234
2,church_to_castle,church,castle,single_subspace,44,0.2081419974565506,0.20983943343162537,0.21342195570468903,-0.0035825222730636597,piano,False,0.27947449684143066,/home/daniel1012/projects/machine_unlearning/orthogonal-concept-erasure/experiments/correspondence_diagnostic/outputs/official_subspace/images/single_pair/church_to_castle/single_subspace_church_to_castle/seed_44.png,0.1831534206867218,0.1946851909160614,0.20983943343162537,0.20817036926746368,0.21342195570468903
2,church_to_castle,church,castle,single_subspace,45,0.20412731170654297,0.21738961338996887,0.196574866771698,0.020814746618270874,castle,True,0.2392047941684723,/home/daniel1012/projects/machine_unlearning/orthogonal-concept-erasure/experiments/correspondence_diagnostic/outputs/official_subspace/images/single_pair/church_to_castle/single_subspace_church_to_castle/seed_45.png,0.17834556102752686,0.19300159811973572,0.21738961338996887,0.196574866771698,0.19052468240261078
2,church_to_castle,church,castle,single_subspace,46,0.2160153090953827,0.2230888307094574,0.22054551541805267,0.002543315291404724,castle,True,0.20285828411579132,/home/daniel1012/projects/machine_unlearning/orthogonal-concept-erasure/experiments/correspondence_diagnostic/outputs/official_subspace/images/single_pair/church_to_castle/single_subspace_church_to_castle/seed_46.png,0.20545794069766998,0.19729836285114288,0.2230888307094574,0.20890791714191437,0.22054551541805267
2,church_to_castle,church,castle,single_subspace,47,0.19619528949260712,0.22550523281097412,0.18589253723621368,0.03961269557476044,castle,True,0.18840159475803375,/home/daniel1012/projects/machine_unlearning/orthogonal-concept-erasure/experiments/correspondence_diagnostic/outputs/official_subspace/images/single_pair/church_to_castle/single_subspace_church_to_castle/seed_47.png,0.17063696682453156,0.18589253723621368,0.22550523281097412,0.17261572182178497,0.1765512228012085
2,church_to_castle,church,castle,single_subspace,48,0.2148042917251587,0.2034609019756317,0.21484826505184174,-0.011387363076210022,helicopter,False,0.24172455072402954,/home/daniel1012/projects/machine_unlearning/orthogonal-concept-erasure/experiments/correspondence_diagnostic/outputs/official_subspace/images/single_pair/church_to_castle/single_subspace_church_to_castle/seed_48.png,0.1749890297651291,0.21484826505184174,0.2034609019756317,0.19954293966293335,0.18865922093391418
2,church_to_castle,church,castle,single_subspace,49,0.21251238882541656,0.21071024239063263,0.20727033913135529,0.0034399032592773438,castle,True,0.2271396964788437,/home/daniel1012/projects/machine_unlearning/orthogonal-concept-erasure/experiments/correspondence_diagnostic/outputs/official_subspace/images/single_pair/church_to_castle/single_subspace_church_to_castle/seed_49.png,0.19854672253131866,0.18926957249641418,0.21071024239063263,0.20727033913135529,0.20565003156661987
2,church_to_castle,church,castle,single_subspace,50,0.19625912606716156,0.19636836647987366,0.20548130571842194,-0.009112939238548279,car,False,0.2282322496175766,/home/daniel1012/projects/machine_unlearning/orthogonal-concept-erasure/experiments/correspondence_diagnostic/outputs/official_subspace/images/single_pair/church_to_castle/single_subspace_church_to_castle/seed_50.png,0.18380895256996155,0.19419410824775696,0.19636836647987366,0.20548130571842194,0.18919454514980316
2,church_to_castle,church,castle,single_subspace,51,0.20152713358402252,0.20253412425518036,0.210892915725708,-0.008358791470527649,helicopter,False,0.2826530933380127,/home/daniel1012/projects/machine_unlearning/orthogonal-concept-erasure/experiments/correspondence_diagnostic/outputs/official_subspace/images/single_pair/church_to_castle/single_subspace_church_to_castle/seed_51.png,0.18827544152736664,0.210892915725708,0.20253412425518036,0.20564210414886475,0.19886034727096558
3,truck_to_car,truck,car,original,42,0.2751876413822174,0.22782912850379944,0.17852304875850677,0.049306079745292664,car,True,0.3196396231651306,/home/daniel1012/projects/machine_unlearning/orthogonal-concept-erasure/experiments/correspondence_diagnostic/outputs/official_subspace/images/feasibility/truck/seed_42.png,0.17795443534851074,0.17852304875850677,0.159282386302948,0.22782912850379944,0.1511101871728897
3,truck_to_car,truck,car,original,43,0.2844269573688507,0.21649940311908722,0.18662364780902863,0.029875755310058594,car,True,0.3302369713783264,/home/daniel1012/projects/machine_unlearning/orthogonal-concept-erasure/experiments/correspondence_diagnostic/outputs/official_subspace/images/feasibility/truck/seed_43.png,0.18662364780902863,0.1726224422454834,0.16473709046840668,0.21649940311908722,0.14800971746444702
3,truck_to_car,truck,car,original,44,0.26232245564460754,0.19951587915420532,0.16415365040302277,0.035362228751182556,car,True,0.29185956716537476,/home/daniel1012/projects/machine_unlearning/orthogonal-concept-erasure/experiments/correspondence_diagnostic/outputs/official_subspace/images/feasibility/truck/seed_44.png,0.16415365040302277,0.1609741449356079,0.14442603290081024,0.19951587915420532,0.1250673085451126
3,truck_to_car,truck,car,original,45,0.2735466957092285,0.20544485747814178,0.1703375279903412,0.0351073294878006,car,True,0.31836557388305664,/home/daniel1012/projects/machine_unlearning/orthogonal-concept-erasure/experiments/correspondence_diagnostic/outputs/official_subspace/images/feasibility/truck/seed_45.png,0.1703375279903412,0.15714313089847565,0.1373710036277771,0.20544485747814178,0.13270319998264313
3,truck_to_car,truck,car,original,46,0.2820717990398407,0.2178337126970291,0.182930588722229,0.03490312397480011,car,True,0.25140634179115295,/home/daniel1012/projects/machine_unlearning/orthogonal-concept-erasure/experiments/correspondence_diagnostic/outputs/official_subspace/images/feasibility/truck/seed_46.png,0.182930588722229,0.17372287809848785,0.15797418355941772,0.2178337126970291,0.14616051316261292
3,truck_to_car,truck,car,original,47,0.261636883020401,0.20405203104019165,0.18754300475120544,0.016509026288986206,car,True,0.2758977711200714,/home/daniel1012/projects/machine_unlearning/orthogonal-concept-erasure/experiments/correspondence_diagnostic/outputs/official_subspace/images/feasibility/truck/seed_47.png,0.17312510311603546,0.18754300475120544,0.15828438103199005,0.20405203104019165,0.15051572024822235
3,truck_to_car,truck,car,original,48,0.2691112756729126,0.19417373836040497,0.1714114248752594,0.02276231348514557,car,True,0.28659796714782715,/home/daniel1012/projects/machine_unlearning/orthogonal-concept-erasure/experiments/correspondence_diagnostic/outputs/official_subspace/images/feasibility/truck/seed_48.png,0.1714114248752594,0.1589822620153427,0.1381296068429947,0.19417373836040497,0.12349152565002441
